these are tests for the public proxy servers made using curl_multi interface. 
Each line represents a 407 requests made to 407 proxies to get the url https://www.example.com with CONNECTION_TIMEOUT = 30 s
The purbose of these requests is to count how many proxies are working (errno 0) and how many timeouts (errno 28).
As a try to reproduce the problem of "SOMETIMES (curl_multi timeout toooo many proxies while they are working)"
see test number 331 for example


column(1) : #
column(2) : time(UTC)
column(3) : how many times small total_time issue reproduced (see issue 3602)
column(4) : total execution time
column(5) : no error 0 (how many requests result in no error CURLE_OK)
column(6) : error 7  (how many requests result in error 7 CURLE_COULDNT_CONNECT)
column(7) : error 28 (how many requests result in error 28 CURLE_OPERATION_TIMEDOUT)
column(8) : error 35 (how many requests result in error 35 CURLE_SSL_CONNECT_ERROR)
column(9) : error 56 (how many requests result in error 56 CURLE_RECV_ERROR)
column(10) : program that used the curl
column(11) : cURL version

c(1)	c(2)			c(3)	c(4)	c(5)	c(6)	c(7)	c(8)	c(9)	c(10)				c(11)
42	2019-02-24 20:10:02	0	31.39	89	155	96	2	65	PHP 7.2.14(Linux Fedora)	7.59.0
43	2019-02-24 20:12:06	0	31.15	84	154	102	1	66	PHP 7.2.14(Linux Fedora)	7.59.0
44	2019-02-24 20:14:05	0	31.43	81	156	95	2	73	PHP 7.2.14(Linux Fedora)	7.59.0
45	2019-02-24 20:16:08	0	31.54	72	154	103	3	75	PHP 7.2.14(Linux Fedora)	7.59.0
46	2019-02-24 20:18:12	0	31.25	78	155	105	2	67	PHP 7.2.14(Linux Fedora)	7.59.0
47	2019-02-24 20:20:08	0	31.28	79	155	101	2	70	PHP 7.2.14(Linux Fedora)	7.59.0
48	2019-02-24 20:22:09	0	31.33	87	155	96	2	67	PHP 7.2.14(Linux Fedora)	7.59.0
49	2019-02-24 20:24:04	0	31.17	93	156	94	1	63	PHP 7.2.14(Linux Fedora)	7.59.0
50	2019-02-24 20:26:03	0	31.28	84	154	107	2	60	PHP 7.2.14(Linux Fedora)	7.59.0
51	2019-02-24 20:28:08	0	31.16	78	153	102	2	72	PHP 7.2.14(Linux Fedora)	7.59.0
52	2019-02-24 20:30:02	0	31.14	81	155	105	1	65	PHP 7.2.14(Linux Fedora)	7.59.0
53	2019-02-24 20:32:02	0	31.14	74	154	103	2	74	PHP 7.2.14(Linux Fedora)	7.59.0
54	2019-02-24 20:34:02	0	31.14	79	155	106	2	65	PHP 7.2.14(Linux Fedora)	7.59.0
55	2019-02-24 20:36:03	0	31.15	92	155	91	2	67	PHP 7.2.14(Linux Fedora)	7.59.0
56	2019-02-24 20:38:02	0	31.20	100	155	87	2	63	PHP 7.2.14(Linux Fedora)	7.59.0
57	2019-02-24 20:40:06	0	31.27	95	154	94	2	62	PHP 7.2.14(Linux Fedora)	7.59.0
58	2019-02-24 20:42:05	63	33.43	100	156	85	1	65	PHP 7.2.14(Linux Fedora)	7.59.0
59	2019-02-24 20:44:09	0	31.42	102	154	82	2	67	PHP 7.2.14(Linux Fedora)	7.59.0
60	2019-02-24 20:46:10	0	30.17	97	156	83	2	69	PHP 7.2.14(Linux Fedora)	7.59.0
61	2019-02-24 20:48:03	0	31.16	96	156	86	2	67	PHP 7.2.14(Linux Fedora)	7.59.0
62	2019-02-24 20:50:03	0	31.16	95	156	87	2	67	PHP 7.2.14(Linux Fedora)	7.59.0
63	2019-02-24 20:52:04	0	30.17	91	156	97	2	61	PHP 7.2.14(Linux Fedora)	7.59.0
64	2019-02-24 20:54:03	0	31.18	109	152	87	2	57	PHP 7.2.14(Linux Fedora)	7.59.0
65	2019-02-24 20:56:02	0	31.18	101	154	82	2	68	PHP 7.2.14(Linux Fedora)	7.59.0
66	2019-02-24 20:58:02	0	31.17	99	154	83	2	69	PHP 7.2.14(Linux Fedora)	7.59.0
67	2019-02-24 21:00:03	0	31.17	94	155	81	2	75	PHP 7.2.14(Linux Fedora)	7.59.0
68	2019-02-24 21:02:02	0	30.19	96	155	81	2	73	PHP 7.2.14(Linux Fedora)	7.59.0
69	2019-02-24 21:04:02	0	31.16	93	155	86	2	71	PHP 7.2.14(Linux Fedora)	7.59.0
70	2019-02-24 21:06:02	0	31.16	96	157	83	2	69	PHP 7.2.14(Linux Fedora)	7.59.0
71	2019-02-24 21:08:02	0	30.19	102	157	76	2	70	PHP 7.2.14(Linux Fedora)	7.59.0
72	2019-02-24 21:10:02	0	31.17	104	156	77	2	68	PHP 7.2.14(Linux Fedora)	7.59.0
73	2019-02-24 21:12:03	0	31.16	97	155	91	2	62	PHP 7.2.14(Linux Fedora)	7.59.0
74	2019-02-24 21:14:02	0	31.16	104	156	77	2	68	PHP 7.2.14(Linux Fedora)	7.59.0
75	2019-02-24 21:16:03	0	31.18	109	157	75	2	64	PHP 7.2.14(Linux Fedora)	7.59.0
76	2019-02-24 21:18:02	0	30.17	96	156	84	2	69	PHP 7.2.14(Linux Fedora)	7.59.0
77	2019-02-24 21:20:02	0	30.19	110	156	75	2	64	PHP 7.2.14(Linux Fedora)	7.59.0
78	2019-02-24 21:22:02	0	30.17	95	155	84	2	71	PHP 7.2.14(Linux Fedora)	7.59.0
79	2019-02-24 21:24:02	0	31.16	93	156	88	2	68	PHP 7.2.14(Linux Fedora)	7.59.0
80	2019-02-24 21:26:02	0	31.40	104	156	81	2	64	PHP 7.2.14(Linux Fedora)	7.59.0
81	2019-02-24 21:28:05	0	31.18	100	157	83	2	65	PHP 7.2.14(Linux Fedora)	7.59.0
82	2019-02-24 21:30:05	0	31.20	92	155	90	2	68	PHP 7.2.14(Linux Fedora)	7.59.0
83	2019-02-24 21:32:03	0	31.24	105	156	88	2	56	PHP 7.2.14(Linux Fedora)	7.59.0
84	2019-02-24 21:34:02	0	31.17	94	157	86	2	68	PHP 7.2.14(Linux Fedora)	7.59.0
85	2019-02-24 21:36:01	0	31.18	104	154	87	2	60	PHP 7.2.14(Linux Fedora)	7.59.0
86	2019-02-24 21:38:03	0	31.18	95	152	95	2	63	PHP 7.2.14(Linux Fedora)	7.59.0
87	2019-02-24 21:40:02	0	31.38	96	157	81	2	71	PHP 7.2.14(Linux Fedora)	7.59.0
88	2019-02-24 21:42:02	0	31.20	103	156	85	2	61	PHP 7.2.14(Linux Fedora)	7.59.0
89	2019-02-24 21:44:02	0	31.18	103	157	85	2	60	PHP 7.2.14(Linux Fedora)	7.59.0
90	2019-02-24 21:46:02	0	31.16	99	156	89	2	61	PHP 7.2.14(Linux Fedora)	7.59.0
91	2019-02-24 21:48:02	0	31.18	99	156	84	2	66	PHP 7.2.14(Linux Fedora)	7.59.0
92	2019-02-24 21:48:29	0	30.70	85	146	138	2	36	PHP 7.0.33 (Linux CenoOS)	7.64.0
93	2019-02-24 21:50:02	0	30.86	99	154	87	2	65	PHP 7.2.14(Linux Fedora)	7.59.0
94	2019-02-24 21:52:02	0	31.68	97	156	90	2	62	PHP 7.2.14(Linux Fedora)	7.59.0
95	2019-02-24 21:54:07	0	30.19	4	156	229	0	18	PHP 7.2.14(Linux Fedora)	7.59.0
96	2019-02-24 21:56:03	0	30.05	5	157	229	0	16	PHP 7.2.14(Linux Fedora)	7.59.0
97	2019-02-24 21:58:01	0	31.49	84	147	133	2	41	PHP 7.0.33 (Linux CenoOS)	7.64.0
98	2019-02-24 21:58:02	0	31.17	97	152	90	2	66	PHP 7.2.14(Linux Fedora)	7.59.0
99	2019-02-24 22:00:02	0	30.76	86	146	137	2	36	PHP 7.0.33 (Linux CenoOS)	7.64.0
100	2019-02-24 22:00:21	0	31.14	99	155	89	2	62	PHP 7.2.14(Linux Fedora)	7.59.0
101	2019-02-24 22:02:02	0	31.30	84	146	137	2	38	PHP 7.0.33 (Linux CenoOS)	7.64.0
102	2019-02-24 22:02:03	0	31.14	101	154	89	2	61	PHP 7.2.14(Linux Fedora)	7.59.0
103	2019-02-24 22:04:01	0	30.97	85	143	138	2	40	PHP 7.0.33 (Linux CenoOS)	7.64.0
104	2019-02-24 22:04:04	0	30.23	99	154	87	2	65	PHP 7.2.14(Linux Fedora)	7.59.0
105	2019-02-24 22:06:02	0	30.44	81	145	143	2	36	PHP 7.0.33 (Linux CenoOS)	7.64.0
106	2019-02-24 22:06:08	0	31.29	100	154	86	2	65	PHP 7.2.14(Linux Fedora)	7.59.0
107	2019-02-24 22:08:02	0	30.83	82	147	135	2	41	PHP 7.0.33 (Linux CenoOS)	7.64.0
108	2019-02-24 22:08:03	0	31.17	102	156	80	2	67	PHP 7.2.14(Linux Fedora)	7.59.0
109	2019-02-24 22:10:01	0	30.43	83	145	138	2	39	PHP 7.0.33 (Linux CenoOS)	7.64.0
110	2019-02-24 22:10:02	0	31.17	96	153	89	2	67	PHP 7.2.14(Linux Fedora)	7.59.0
111	2019-02-24 22:12:01	0	31.16	103	154	92	2	56	PHP 7.2.14(Linux Fedora)	7.59.0
112	2019-02-24 22:12:01	0	30.98	81	143	141	2	40	PHP 7.0.33 (Linux CenoOS)	7.64.0
113	2019-02-24 22:14:01	0	30.31	85	144	137	2	39	PHP 7.0.33 (Linux CenoOS)	7.64.0
114	2019-02-24 22:14:02	0	30.37	112	154	84	2	55	PHP 7.2.14(Linux Fedora)	7.59.0
115	2019-02-24 22:16:01	0	30.19	101	153	87	3	63	PHP 7.2.14(Linux Fedora)	7.59.0
116	2019-02-24 22:16:01	0	32.05	82	146	130	2	47	PHP 7.0.33 (Linux CenoOS)	7.64.0
